"id","group","score"
"X71X28XX47X90X*","Epitope",1
"X72X*","Epitope",1
"X72X89X114X*","Epitope",1
"X72XX*","Epitope",1
"X72XX2XX9X*","Epitope",1
"X73X*","Epitope",1
"X73X42XX*","Epitope",1
"X73X47X46X*","Epitope",1
"X73X74X*","Epitope",1
"X73XX57X4X*","Epitope",1
"X73XX75X*","Epitope",1
"X74X*","Epitope",1
"X74X10X1X2X*","Epitope",1
"X75X1X*","Epitope",1
"X75X74X78X*","Epitope",1
"X75X88X6X2XX*","Epitope",1
"X75X92X97X*","Epitope",1
"X75X93X98X*","Epitope",1
"X76X2X*","Epitope",1
"X76X4XX63XX*","Epitope",1
"X76X74X71X46X3X27X*","Epitope",1
"X76X78XX*","Epitope",1
"X76XX76X*","Epitope",1
"X77X39X49X4X112X*","Epitope",1
"X77X79X*","Epitope",1
"X77XX75X*","Epitope",1
"X78X13X11X*","Epitope",1
"X78X24X25XX*","Epitope",1
"X78X74X*","Epitope",1
"X78X96X97X*","Epitope",1
"X79X*","Epitope",1
"X79X25X1X*","Epitope",1
"X79X25X26X*","Epitope",1
"X79X38X40X2X*","Epitope",1
"X79X75X*","Epitope",1
"X79X76X*","Epitope",1
"X79X97X101X*","Epitope",1
"X79XX1X*","Epitope",1
"X7X11X*","Epitope",1
"X7X17X1X2X*","Epitope",1
"X7X1X3X1X*","Epitope",1
"X7X1X4XX*","Epitope",1
"X7X1XX*","Epitope",1
"X7X1XX5XX2X*","Epitope",1
"X7X20X9X*","Epitope",1
"X7X2X3X*","Epitope",1
"X7X2XX5X2X*","Epitope",1
"X7X30X42X*","Epitope",1
"X7X3X4X3X35X*","Epitope",1
"X7X5X*","Epitope",1
"X7X6X*","Epitope",1
"X7X6X1X*","Epitope",1
"X7X6X2X*","Epitope",1
"X7X8XX21X10X*","Epitope",1
"X80X2X76X118X*","Epitope",1
"X80X38X37X1X*","Epitope",1
"X80X38XX*","Epitope",1
"X80X39X38X*","Epitope",1
"X80X39X38XX*","Epitope",1
"X80X3X4X1X*","Epitope",1
"X80X4X3X*","Epitope",1
"X80XX*","Epitope",1
"X81X59X*","Epitope",1
"X82X*","Epitope",1
"X82X95X*","Epitope",1
"X82XX*","Epitope",1
"X83X192X102X90X177X1X*","Epitope",1
"X83X30X8X6X1X*","Epitope",1
"X83X81X78X84X*","Epitope",1
"X83X84X*","Epitope",1
"X83XX43X*","Epitope",1
"X83XX79X*","Epitope",1
"X83XX80X*","Epitope",1
"X84X143XX*","Epitope",1
"X84X85X*","Epitope",1
"X84XX2X*","Epitope",1
"X85X*","Epitope",1
"X85X3X4X2X*","Epitope",1
"X85X57X*","Epitope",1
"X85X89X86X42XX2X*","Epitope",1
"X85XX*","Epitope",1
"X86X108X109X3X85X91X92XX1X*","Epitope",1
"X86X142X*","Epitope",1
"X86XX3X86X1XX93X*","Epitope",1
"X87X2X*","Epitope",1
"X87X86X49X107X*","Epitope",1
"X87XX1X91X1XXX8X*","Epitope",1
"X88X89X*","Epitope",1
"X88X92X1XX22X1X33X3X*","Epitope",1
"X89X*","Epitope",1
"X89X2X*","Epitope",1
"X8X2X*","Epitope",1
"X8X320X328X*","Epitope",1
"X8X369X1X191X197X198X1X*","Epitope",1
"X8X3X3X*","Epitope",1
"X8X5X2X*","Epitope",1
"X8X9X*","Epitope",1
"X8XX*","Epitope",1
"X8XX1X3X*","Epitope",1
"X8XX1XXX*","Epitope",1
"X8XXX*","Epitope",1
"X90X92XX*","Epitope",1
"X92X*","Epitope",1
"X92X95X*","Epitope",1
"X94X*","Epitope",1
"X94X2X98X*","Epitope",1
"X94X98X*","Epitope",1
"X95X1X12X231X*","Epitope",1
"X95X91X49X168X*","Epitope",1
"X96X2X119X*","Epitope",1
"X96X97X*","Epitope",1
"X96X98XX*","Epitope",1
"X97XX*","Epitope",1
"X97XX97XX*","Epitope",1
"X99X*","Epitope",1
"X9X127X133X130X*","Epitope",1
"X9X12X13X*","Epitope",1
"X9X13X6X55X37X*","Epitope",1
"X9X17X13X*","Epitope",1
"X9X1X*","Epitope",1
"X9X1X1XX*","Epitope",1
"X9X215XX*","Epitope",1
"X9X30X33X*","Epitope",1
"X9X6X*","Epitope",1
"X9X6X1X*","Epitope",1
"X9X6X42X40X*","Epitope",1
"X9X8X3X*","Epitope",1
"X9X8X40X94X34X37X*","Epitope",1
"X9X8XX*","Epitope",1
"X9XX1X*","Epitope",1
"X9XX9X94X106X2X*","Epitope",1
"XX100X102X*","Epitope",1
"XX101X2X*","Epitope",1
"XX103X48X*","Epitope",1
"XX108X106X*","Epitope",1
"XX109X1X*","Epitope",1
"XX10X*","Epitope",1
"XX10X7X*","Epitope",1
"XX114X115X*","Epitope",1
"XX117X105X*","Epitope",1
"XX11X1X*","Epitope",1
"XX129XX*","Epitope",1
"XX131X128X4X*","Epitope",1
"XX132X*","Epitope",1
"XX133X*","Epitope",1
"XX133XX134X1X*","Epitope",1
"XX134X4X*","Epitope",1
"XX13X*","Epitope",1
"XX13X15X*","Epitope",1
"XX13XXX*","Epitope",1
"XX143X234XX*","Epitope",1
"XX144X*","Epitope",1
"XX145X*","Epitope",1
"XX145X55X2X1XX91X1X6X*","Epitope",1
"XX145X56X2XX89XX1X5X3X*","Epitope",1
"XX147X57X3X89X1X6X*","Epitope",1
"XX14X*","Epitope",1
"XX15X12X*","Epitope",1
"XX166X20X*","Epitope",1
"XX169X165XX6X*","Epitope",1
"XX16X*","Epitope",1
"XX179X1X*","Epitope",1
"XX188X*","Epitope",1
"XX191X101X2X1X91X92X95X3X*","Epitope",1
"XX191X45X58X1X91XX1X9X*","Epitope",1
"XX196X197X187X1X181X*","Epitope",1
"XX19X54X3X76X*","Epitope",1
"XX19XX34X*","Epitope",1
"XX1X103XX*","Epitope",1
"XX1X106X*","Epitope",1
"XX1X127X*","Epitope",1
"XX1X18X*","Epitope",1
"XX1X3X1X*","Epitope",1
"XX1X46X51X53X2X47X*","Epitope",1
"XX1X47X*","Epitope",1
"XX1X60X304X*","Epitope",1
"XX1X6X*","Epitope",1
"XX1X6X8X67X82X2X13X*","Epitope",1
"XX1X70X*","Epitope",1
"XX1X78X*","Epitope",1
"XX1X80X*","Epitope",1
"XX1XX3X1XX*","Epitope",1
"XX1XX5X*","Epitope",1
"XX1XXX*","Epitope",1
"XX20X*","Epitope",1
"XX20X2X19X*","Epitope",1
"XX222X*","Epitope",1
"XX22X19X*","Epitope",1
"XX231X*","Epitope",1
"XX236X*","Epitope",1
"XX23X19X1X*","Epitope",1
"XX24X12X*","Epitope",1
"XX24X37X4X*","Epitope",1
"XX25X*","Epitope",1
"XX25X23X*","Epitope",1
"XX26X152X3X5X*","Epitope",1
"XX26X28X*","Epitope",1
"XX26X2X*","Epitope",1
"XX26XX1X151XX*","Epitope",1
"XX26XX1X2X*","Epitope",1
"XX27X*","Epitope",1
"XX27X3X2X31X50X*","Epitope",1
"XX27X59X62X*","Epitope",1
"XX28X2X26X*","Epitope",1
"XX28X59X61X*","Epitope",1
"XX29X*","Epitope",1
"XX2X13X*","Epitope",1
"XX2X19X1X2X*","Epitope",1
"XX2X1X*","Epitope",1
"XX2X22X*","Epitope",1
"XX2X2X2XX2X*","Epitope",1
"XX2X3X26X23XX*","Epitope",1
"XX2X3X2X*","Epitope",1
"XX2X3X4X1X*","Epitope",1
"XX2X3X6X*","Epitope",1
"XX2X51X*","Epitope",1
"XX2X52XX*","Epitope",1
"XX2X5X*","Epitope",1
"XX2X7X40X44XX48X*","Epitope",1
"XX2X84X276X*","Epitope",1
"XX2X8X7X*","Epitope",1
"XX2XX1X*","Epitope",1
"XX2XX26XX4X*","Epitope",1
"XX2XX2X*","Epitope",1
"XX2XX2X6X*","Epitope",1
"XX2XX6X*","Epitope",1
"XX2XX9X10X*","Epitope",1
"XX30X24X*","Epitope",1
"XX30X61X62X*","Epitope",1
"XX31X21X*","Epitope",1
"XX33X*","Epitope",1
"XX35X*","Epitope",1
"XX35X2X*","Epitope",1
"XX35X33XX*","Epitope",1
"XX35X6X188X*","Epitope",1
"XX37X*","Epitope",1
"XX37X1X*","Epitope",1
"XX38X*","Epitope",1
"XX38X1X*","Epitope",1
"XX38X24X*","Epitope",1
"XX38X36X*","Epitope",1
"XX38X39X*","Epitope",1
"XX3X1X*","Epitope",1
"XX3X2X*","Epitope",1
"XX3X38XX90X58XX*","Epitope",1
"XX3X3X2X*","Epitope",1
"XX3X4X*","Epitope",1
"XX3X5X*","Epitope",1
"XX3X8X8X19X*","Epitope",1
"XX3XX2X299X*","Epitope",1
"XX3XX4X2X*","Epitope",1
"XX3XX5XX*","Epitope",1
"XX40X2X*","Epitope",1
"XX41X*","Epitope",1
"XX43X36X*","Epitope",1
"XX43X41X*","Epitope",1
"XX43XX*","Epitope",1
"XX47X20X*","Epitope",1
"XX47XX*","Epitope",1
"XX48XX*","Epitope",1
"XX48XX5X86X28X1X*","Epitope",1
"XX49X1X*","Epitope",1
"XX4X1X*","Epitope",1
"XX4X1XX31X*","Epitope",1
"XX4X3X95X*","Epitope",1
"XX4X40X38X*","Epitope",1
"XX4X9X*","Epitope",1
"XX50X*","Epitope",1
"XX52X*","Epitope",1
"XX53X54X55X34X*","Epitope",1
"XX53XX*","Epitope",1
"XX54X*","Epitope",1
"XX56X*","Epitope",1
"XX57X7X48X*","Epitope",1
"XX59X60X93XX26X100X*","Epitope",1
"XX59XX*","Epitope",1
"XX5X2X*","Epitope",1
"XX5X2X30X*","Epitope",1
"XX5X2X56X*","Epitope",1
"XX5X3X*","Epitope",1
"XX5X46X1X51X*","Epitope",1
"XX5X6X*","Epitope",1
"XX5X6X1XX*","Epitope",1
"XX60X*","Epitope",1
"XX62X*","Epitope",1
"XX63X*","Epitope",1
"XX65X1X*","Epitope",1
"XX68X35X3X54X*","Epitope",1
"XX69X*","Epitope",1
"XX69XX2X6X71X*","Epitope",1
"XX6X109X112X113X170X*","Epitope",1
"XX6X7X*","Epitope",1
"XX6XX33X*","Epitope",1
"XX74X2X*","Epitope",1
"XX78X*","Epitope",1
"XX78X1X73X*","Epitope",1
"XX78X67X2X*","Epitope",1
"XX7X1X*","Epitope",1
"XX7X5X*","Epitope",1
"XX80X*","Epitope",1
"XX81X*","Epitope",1
"XX83X*","Epitope",1
"XX85X87X*","Epitope",1
"XX86X*","Epitope",1
"XX8X20X3X1X3X*","Epitope",1
"XX90X83X2X*","Epitope",1
"XX91X*","Epitope",1
"XX91X3X92X*","Epitope",1
"XX94X99X*","Epitope",1
"XX9X11X*","Epitope",1
"XX9X8X*","Epitope",1
"XXX105X191XX1X192X106X*","Epitope",1
"XXX10X*","Epitope",1
"XXX11X*","Epitope",1
"XXX179X*","Epitope",1
"XXX179XX1X*","Epitope",1
"XXX192X103X6XX93X2X4X*","Epitope",1
"XXX19X2XX*","Epitope",1
"XXX1X45X*","Epitope",1
"XXX20XX*","Epitope",1
"XXX27X*","Epitope",1
"XXX27X13X28X3X*","Epitope",1
"XXX29X*","Epitope",1
"XXX33X113X78X*","Epitope",1
"XXX35X39X79X3X*","Epitope",1
"XXX39X3XX17X*","Epitope",1
"XXX3X*","Epitope",1
"XXX42X*","Epitope",1
"XXX46X*","Epitope",1
"XXX46XX1X*","Epitope",1
"XXX5X*","Epitope",1
"XXX81X*","Epitope",1
"XXX82X*","Epitope",1
"XXXX1X*","Epitope",1
"XXXX32X61X*","Epitope",1
"XXXX50X2X41X*","Epitope",1
"XXXX7X2X*","Epitope",1
